id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
802,0,red hat entprse linux as 3 amd rhf0211us ),red hat software,,rhf0211us red hat enterprise linux as premium support red hat enterprise linux as for am,,53937.1
6375,0,xtreme photostory on cd and dvd 6,magix entertainment,29.99,magix entertainment corp. photostory on cd & dvd 5,,17.55
1552,0,apple logic pro 7.2 upgrade,apple,299.0,apple/emagic logic express 7.2 software music production software,,299.0
5217,0,instant immersion spanish deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion italian 2.0,,17.55
4490,0,zonealarm pro firewall,zone labs,39.99,zone alarm pro 5,,12.9
4973,0,tlc arthur 's kindergarten learning system 2008,encore,19.99,dr. seuss reading learning system 2008 encore,,19.95
2145,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) office standard 2007,,399.99
1249,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office accounting professional 2007 ( pc ),,229.95
4333,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
146,0,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,math missions : the race to spectacle city arcade ( grades k-2 ),,8.49
6589,0,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe illustrator cs3 upgrade for mac,,206.99
6743,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immersion translator deluxe 2.0,,22.9
6472,0,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure,,19.99
3822,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) project 2002,,329.99
3968,0,peachtree by sage pro accounting 2007,sage software,169.99,laser checks for peachtree ( r ) accounting for windows 8.0-2005,,106.29
2182,0,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 master collection,,2499.99
6822,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft office visio standard 2007 upgrade ( pc ),,129.95
6748,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immersion language lab deluxe edition,,14.9
1161,0,mavis beacon 17 standard,encore software,19.95,encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac,,18.97
336,0,ca internet security suite 2007 3 user,computer associates,69.95,norton internet security ( v3 .0 ) mac symantec 10069614-in,,83.43
2684,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade,,205.99
5341,0,adobe acrobat 7.0 professional,adobe,449.99,system care ? professional,,49.99
2625,0,readiris pro 11 corporate edition ( mac ),iris,499.95,smart-sound sonicfire pro 4 corporate edition mac os x audio software for video,,448.95
5103,0,acrobat professional 8 ( windows ),adobe,273.0,sony vegas7 .0 + dvd editing software with sound forge 8 for windows professional editing software,,549.95
2862,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) word 2007,,109.99
4784,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,sibelius sibelius 4 software music production software,sibelius-software-ltd .,449.95
3554,0,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,windows vista business sp microsoft 66j-00063,,272.38
6683,0,acrobat professional 8 ( windows ),adobe,273.0,adobe acrobat v8 .0 professional for mac upsell from std-pro,,145.99
4099,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 web premium upgrade,,517.99
6020,0,sony acid pro 5,sony,399.95,sony acid music studio ( pc ),,69.99
6213,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe cs3 web premium,,1659.99
1465,0,winway resume deluxe 11.0 network 10,nova development,,resume writer deluxe,,12.9
790,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,24100 punch ! 5 in 1 home design complete package 1 user cd win,,36.28
2541,0,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immers italian dlux 2 .,,36.11
4081,0,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99
1300,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,avid xpress pro video editing software for mac and windows professional editing software,,1449.0
5626,0,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),microsoft,688.99
1841,0,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe cs3 design standard upgrade,,413.99
1881,0,instant immersion italian platinum,topics entertainment,129.99,instant immersion language lab deluxe edition,,14.9
2445,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) access 2007,,109.99
2736,0,emc retrospect 7.5 svr 1-client windows,dantz,249.0,emc insignia retrospect desktop 6 upgrade,,49.99
2997,0,tlc zoombinis 3rd grade lrng sys 2007 sb cs by riverdeep 10548 ),encore-software-inc,,encore software 10114 adventure workshop 1st-3rd grade 7th ed sb cs by riverdeep,,17.97
2461,0,1pk internet sec ste 2007 oem,ca oem,,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95
1230,0,microspot interiors ( mac ),microspot ltd.,99.95,microsoft office 2004 for students and teachers ( mac ),,134.99
5961,0,microsoft office small business 2007,microsoft software,735.33,microsoft ( r ) project standard 2007,,349.95
6699,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,adobe flash cs3 professional ( mac ),,699.0
1970,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft ( r ) excel 2007,,109.99
3013,0,axis & allies ( jewel case ),encore,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
813,0,pitstop pro 7.0 upgr 6.x or higher,enfocus software,199.0,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below,,257.97
1458,0,recam remote monitoring software,mobi-technologies-inc .,129.0,software,,736.95
3723,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 web premium,,1659.99
4794,0,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),,157.36
1320,0,symantec gateway security 300 series 10 10224341 ),symantec,349.0,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99
577,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
4293,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft money 2007 premium ( pc ),,79.99
5593,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft windows vista business upgrade license 1 pc english,,168.99
4402,0,brain builder,core learning,19.95,living trust builder,,8.95
5154,0,mavis beacon teaches typing deluxe v17,encore software,39.99,mavis beacon 16,,17.9
1439,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
2605,0,adobe after effects professional 7.0,adobe,999.0,sibelius sibelius photoscore professional 4,,145.7
4779,0,instant landscaping 3.0 [ lb ],topics entertainment,19.99,instant home cooking,,9.95
3129,0,marine aquarium + sharks,encore software,9.95,marine aquarium & goldfish aquarium,,19.99
2495,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft windows vista business retail no open box returns,,299.99
6324,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe premiere pro cs3,,825.99
1924,0,best of slots 2 ( jewel case ),masque publishing,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
2023,0,microsoft works suite 2006,microsoft,99.0,microsoft b21-00806 ae mappoint 2006 cd,,50.39
969,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 extended for mac upgrade,,329.99
5024,0,punch ! master landscape & home design,punch ! software,99.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
5296,0,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immersion italian 2.0,topics entertainment,20.99
6813,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immers japanese dlx 2 .,,36.11
1835,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
303,0,adobe after effects cs3 upgrade,adobe,299.0,adobe cs3 design premium upgrade,,619.99
4583,0,instant immersion french 2.0,topics entertainment,29.99,topics entertainment instant immersion japanese crash course,,6.56
4970,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft money 2007 premium ( pc ),,79.99
1119,0,zonealarm pro firewall,zone labs,39.99,zonealarm wireless security 2005,,9.95
2074,0,britannica deluxe,avanquest software,29.95,vhs to dvd 3.0 deluxe,,99.99
4460,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
4140,0,quickbooks simple start 2007,intuit,99.95,quickbooks pro 2007 3 user,,409.52
5638,0,instant immersion italian 2.0,topics entertainment,29.99,topics entertainment 80542 instant immersion french 2.0 781735805428,,18.2
1141,0,rome total war gold edition,sega-of-america-inc .,19.99,xbox 360 : call of action 3 gold edition,,59.99
2096,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) office word 2004 for mac full version,,231.29
3071,0,professor teaches excel & word,individual software,19.99,individual software professor teaches windows xp,,19.99
652,0,jumpstart advanced 2nd grade v2 .0,knowledge adventure,19.99,jumpstart advanced 1st grade knowledge adventure,,19.99
2767,0,adobe premiere elements 3.0,adobe,99.99,29180162 adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package,,138.28
2093,0,quickverse bible premier suite,individual software,39.99,quickbooks ( r ) premier 2003,,499.99
3954,0,microsoft windows xp professional full version with sp2,microsoft,299.99,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,,186.73
6811,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software pro home design suite,,61.8
5624,0,individual small business advantage deluxe 2006,individual,49.99,individual software jce-th6 total 3d home deluxe j/c,individual software,9.99
4637,0,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99,smart steps 4th grade ( jc ),dorling-kindersley-multimedia - ( dk ),11.95
3657,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 design standard academic,,385.99
2078,0,microsoft office & windows training,topics entertainment,29.99,microsoft windows xp pro oem sp2 no open box returns,,149.99
4520,0,sony vegas 6,sony-pictures-digital-entertainment,599.95,sony photo go,,24.99
1790,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 production premium,,1749.99
5068,0,peachtree by sage premium accounting 2007,sage software,499.99,sage software peachtree complete accounting 2007 software for windows tax & finance software,,249.95
2156,0,instant immersion spanish audio deluxe,topics entertainment,39.95,instant immersion 33 languages,topics entertainment,43.99
3814,0,panda internet security 2007 3-user,panda software,69.95,zonealarm ( r ) internet security suite,,49.99
4566,0,quicken 2007 deluxe,intuit,59.95,quickbooks pro 2007 3 user,,409.52
6777,0,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,computer associates,,babnbr1110s06 brightstor arcserve backup san option for netware v. 11.1 complete packa,,1038.22
3461,0,3d home architect landscape v. 8 by encore software,encore software,39.99,individual software inc total 3d home & landscape deluxe 9,,33.5
2824,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95
3199,0,steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg software halion symphonic orchestra educational edition,,545.51
4281,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
5365,0,instant immersion german audio,topics entertainment,,topics entertainment instant immersion hawaiian audio,,12.05
5472,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
678,0,cakewalk sonar home studio 6,cakewalk,139.0,cakewalk sonar 5 producer edition music production software,,379.95
5373,0,microspot macdraft pe ( mac ),microspot ltd.,99.95,microspot interiors ( mac 10.2 or later ),,99.95
747,0,phonics success essentials : grades 7-9,topics education,19.99,phonics success deluxe 2006,,22.9
191,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe illustrator cs3 upgrade from freehand for mac,,206.99
4967,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immers spanish dlux 2,,36.11
3233,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks pro 2007 3 user,intuit,398.99
4344,0,microsoft windows vista business 32-bit for system builders,microsoft,179.99,microsoft windows vista business retail no open box returns,,299.99
